train/mark/mensrch_-1_0_-10_uniform_noise_3000.pgm,mark,52.5596407331299,54.62702530659268,56.276461010996314,0.16529677288405692,0.10039794697598109,0.04653620424892346,0.006734270597184953,0.006713395178158465,0.006722276284477244,0.01833788093713126,0.01811997349926056,0.017163937270161016,4280.989537647762,4614.672770414451,4891.842909794984,2.6534909019110837,2.6434458487054022,2.628447138036526
train/mark/mensrch_3_-3_-10_linear_gradient_90_1500.pgm,mark,4.433483591046768,6.657148017490484,8.64586023387234,0.9905374500314376,0.9673365403441567,0.9481262362297734,0.018644358231138497,0.018226595591516875,0.01790125412621067,0.2661157144871874,0.24000591590952852,0.1900748218148154,84.88276484705405,292.0394259521304,463.7700517139692,1.3102741206617565,1.3812392156441027,1.39765221830668
train/mark/mensrch_-3_3_-10_0.9_gain_0.7_offset_500.pgm,mark,3.002223663975401,4.110031295933384,4.856993699427526,0.9404429733015696,0.8026508591782573,0.6868153796263525,0.07321947234498434,0.07308170159819728,0.07278938533100146,0.33793169756353303,0.33316820507226025,0.32777153375956136,35.18516411956947,116.3083170071508,184.05630525736515,0.5543048878792538,0.594533633914485,0.5848638447677987
train/mark/mensrch_-2_-3_-10_1.2_linear_gradient_180_1500.pgm,mark,3.679348462730717,6.1226608823956035,8.26398872241409,0.9930485406987142,0.9754226646792079,0.9602194861985113,0.06631085679390518,0.06396000188212297,0.05987369878492826,0.362499222300953,0.32000492819353354,0.25077019921010796,59.998657772852134,212.27407193774945,345.0076483725999,1.1949596860387353,1.2859252695904486,1.304022671963691
train/mark/mensrch_1_-4_-10_0.9.pgm,mark,3.3314866577758515,4.179468085344265,4.684165110509391,0.941418110256069,0.8179464737015524,0.7201875579860351,0.05119009387122186,0.05101280409601467,0.05091445996172561,0.2930318520961893,0.28902568148786567,0.28597507804104805,38.80652222102083,116.77753451419987,174.7230510287916,0.5368425929828439,0.5531681114157533,0.5473411772739126
train/mark/mensrch_-4_-2_-10_0.9_gain_1.3_offset_500.pgm,mark,3.017379974048445,3.4095034502368256,3.698784591846457,0.9329325174335051,0.8506067557120707,0.7728865202427564,0.0643400713100245,0.06413084082270237,0.0640880418608626,0.29556395883458214,0.29043446228149145,0.2882150942873199,23.884655451028507,53.07765338748167,79.14665430363301,0.42129818973452343,0.4368680752593301,0.4297903274783228
train/mark/mensrch_2_0_-10_0.9.pgm,mark,9.272539753339961,17.95284745807424,23.872350327290675,0.8937902735310228,0.5976823462762917,0.3490247067136595,0.034201041969807604,0.032822073711297015,0.03240484120767958,0.20754659827283178,0.18586141845500967,0.17437816882494606,275.7898762945745,1048.7202071031854,1707.643097657719,1.2920211804297426,1.4437244147319686,1.3682161324018054
train/mark/mensrch_-2_-2_-10_1.2_linear_gradient_90_1500.pgm,mark,6.936384037990203,12.490460510850875,16.517148892697612,0.9758365276541183,0.9100599645364267,0.8542502618740838,0.017266696319289676,0.016470394762206336,0.016104913494814865,0.24003319371038742,0.20961381660733097,0.16771886564603122,189.09803109080502,699.5935118610062,1123.165825166605,1.6485235523903465,1.8030928644146542,1.8426516127046952
train/mark/mensrch_2_3_-10_uniform_noise_1000.pgm,mark,22.428779691102903,23.979753966625637,25.140156273644237,0.5476340677399276,0.45727869060713766,0.37639006266641245,0.012662823340621372,0.01257157836061835,0.012503075088818115,0.04317150860333013,0.0417194552551219,0.04127581056349602,786.3448519349568,945.4467044864473,1083.697952190649,1.9146955896220899,1.9472280877632233,1.9587982368650838
train/mark/mensrch_4_3_-10_gain_1.3_offset_-500.pgm,mark,3.2857669676326378,3.6867379590969045,3.9124092108276995,0.944211166451867,0.8675541868714757,0.805106264207683,0.05533859717154005,0.05509541528405331,0.05500659879060424,0.27452412828815087,0.270502724555552,0.2686721819649304,28.513455566969448,66.6756828080032,95.13830081087379,0.4778683799012094,0.48624987341141584,0.4846005926901098
train/mark/mensrch_1_3_-10_0.9_uniform_noise_1000.pgm,mark,22.469589641001715,24.749385033494008,26.43537978816667,0.5967936947776129,0.48008549257092686,0.38091297386967415,0.012394019390162497,0.012226576682627364,0.012115706139593833,0.04341341558177906,0.041521408234181253,0.039846769614850626,793.2090969518938,1024.1769457683222,1219.0383399634154,1.9784055692472649,2.024965411511702,2.038070422401535
train/mark/mensrch_-3_3_-10_0.9_linear_gradient_135_1500.pgm,mark,1.9299236171184542,2.6260190411237296,3.862554483541336,0.9992477844166272,0.9986426456458704,0.9979575837987772,0.16958854832647938,0.16683123947616274,0.16303726605520585,0.46988895742749964,0.40898351412320283,0.3310520700432645,9.1977987733084,19.15475104759031,35.85938576825365,0.8725185785472581,0.8822417829033998,0.8781491414388892
train/mark/mensrch_1_-2_-10_0.9_linear_gradient_315_1500.pgm,mark,5.1244885380623435,9.798889118081426,13.543411881535013,0.9924390774430417,0.9726660095529434,0.9555974439693045,0.13870166207460988,0.13121352751972923,0.12582441489336,0.3889821036017082,0.3230423288761167,0.25882863876951384,106.89488438941765,386.79290390201203,632.250516008651,1.4522670128823243,1.5975155631538607,1.6198105803003455
train/mark/mensrch_-1_-4_-10_linear_gradient_270_1500.pgm,mark,2.438347810938126,3.317491472819524,4.483885593891438,0.9975751069643395,0.9936060729584998,0.9901999982014107,0.0792026985346283,0.07672558506766777,0.07261665089634252,0.3951413723108726,0.3515622862167448,0.27756286727921264,19.935463103133472,54.20864461924087,88.89063413904657,0.8821041196346914,0.8944590556768631,0.8861965348437632
